filename,card_number,card_date_year,card_date_month,card_date_day,compiler,observation
HCOAnnouncement0024_0050_b.innodata.csv,1016,1949,8,1,Harlow Shapley,Comet Johnson (1948)
HCOAnnouncement0024_0050_c.innodata.csv,1016,1949,8,1,Harlow Shapley,Comet Johnson (1949a)
HCOAnnouncement0024_0051.innodata.xml,1017,1949,8,4,Harlow Shapley,
HCOAnnouncement0024_0051.innodata.jpg,1017,1949,8,4,Harlow Shapley,
HCOAnnouncement0024_0051.innodata.txt,1017,1949,8,4,Harlow Shapley,
HCOAnnouncement0024_0051_a.innodata.csv,1017,1949,8,4,Harlow Shapley,Nova in Scutum
HCOAnnouncement0024_0051_b.innodata.csv,1017,1949,8,4,Harlow Shapley,Baade’s Object
HCOAnnouncement0024_0052.innodata.xml,1018,1949,8,4,Harlow Shapley,
HCOAnnouncement0024_0052.innodata.jpg,1018,1949,8,4,Harlow Shapley,
HCOAnnouncement0024_0052.innodata.txt,1018,1949,8,4,Harlow Shapley,
HCOAnnouncement0024_0053.innodata.xml,,,,,,
HCOAnnouncement0024_0053.innodata.jpg,,,,,,
HCOAnnouncement0024_0053.innodata.txt,,,,,,
HCOAnnouncement0024_0054.innodata.xml,1019,1949,8,5,Harlow Shapley,
HCOAnnouncement0024_0054.innodata.jpg,1019,1949,8,5,Harlow Shapley,
HCOAnnouncement0024_0054.innodata.txt,1019,1949,8,5,Harlow Shapley,
HCOAnnouncement0024_0054_a.innodata.csv,1019,1949,8,5,Harlow Shapley,Wirtanen Object
HCOAnnouncement0024_0054_b.innodata.csv,1019,1949,8,5,Harlow Shapley,RR Telescopii (1956)
HCOAnnouncement0024_0055.innodata.xml,1020,1949,8,8,Harlow Shapley,
HCOAnnouncement0024_0055.innodata.jpg,1020,1949,8,8,Harlow Shapley,
HCOAnnouncement0024_0055.innodata.txt,1020,1949,8,8,Harlow Shapley,
HCOAnnouncement0024_0055_a.innodata.csv,1020,1949,8,8,Harlow Shapley,Wirtanen Object
HCOAnnouncement0024_0055_b.innodata.csv,1020,1949,8,8,Harlow Shapley,Wirtanen Object
HCOAnnouncement0024_0056.innodata.xml,1021,1949,8,8,Harlow Shapley,
HCOAnnouncement0024_0056.innodata.jpg,1021,1949,8,8,Harlow Shapley,
HCOAnnouncement0024_0056.innodata.txt,1021,1949,8,8,Harlow Shapley,
HCOAnnouncement0024_0056_a.innodata.csv,1021,1949,8,8,Harlow Shapley,1948 WE
HCOAnnouncement0024_0057.innodata.xml,1022,1949,8,11,Harlow Shapley,
HCOAnnouncement0024_0057.innodata.jpg,1022,1949,8,11,Harlow Shapley,
HCOAnnouncement0024_0057.innodata.txt,1022,1949,8,11,Harlow Shapley,
HCOAnnouncement0024_0057_a.innodata.csv,1022,1949,8,11,Harlow Shapley,Object Baade (1949 MA)
HCOAnnouncement0024_0057_b.innodata.csv,1022,1949,8,11,Harlow Shapley,Object Baade (1949 MA)
HCOAnnouncement0024_0057_c.innodata.csv,1022,1949,8,11,Harlow Shapley,Object Baade (1949 MA)
HCOAnnouncement0024_0058.innodata.xml,1023,1949,8,26,Harlow Shapley,
HCOAnnouncement0024_0058.innodata.jpg,1023,1949,8,26,Harlow Shapley,
HCOAnnouncement0024_0058.innodata.txt,1023,1949,8,26,Harlow Shapley,
HCOAnnouncement0024_0058_a.innodata.csv,1023,1949,8,26,Harlow Shapley,1949M
HCOAnnouncement0024_0059.innodata.xml,1024,1949,8,26,Harlow Shapley,
HCOAnnouncement0024_0059.innodata.jpg,1024,1949,8,26,Harlow Shapley,
HCOAnnouncement0024_0059.innodata.txt,1024,1949,8,26,Harlow Shapley,
HCOAnnouncement0024_0059_a.innodata.csv,1024,1949,8,26,Harlow Shapley,Comet Bappu-Bok-Newkirk (1949c)
HCOAnnouncement0024_0059_b.innodata.csv,1024,1949,8,26,Harlow Shapley,Comet Bappu-Bok-Newkirk (1949c)
HCOAnnouncement0024_0059_c.innodata.csv,1024,1949,8,26,Harlow Shapley,Comet Bappu-Bok-Newkirk (1949c)
HCOAnnouncement0024_0060.innodata.xml,1024,1949,8,26,Harlow Shapley,
HCOAnnouncement0024_0060.innodata.jpg,1024,1949,8,26,Harlow Shapley,
HCOAnnouncement0024_0060.innodata.txt,1024,1949,8,26,Harlow Shapley,
HCOAnnouncement0024_0060_a.innodata.csv,1024,1949,8,26,Harlow Shapley,Comet Bappu-Bok-Newkirk (1949c)
HCOAnnouncement0024_0060_b.innodata.csv,1024,1949,8,26,Harlow Shapley,Comet Bappu-Bok-Newkirk (1949c)
HCOAnnouncement0024_0060_c.innodata.csv,1024,1949,8,26,Harlow Shapley,Comet Bappu-Bok-Newkirk (1949c)
HCOAnnouncement0024_0061.innodata.xml,1025,1949,8,29,Harlow Shapley,
HCOAnnouncement0024_0061.innodata.jpg,1025,1949,8,29,Harlow Shapley,
HCOAnnouncement0024_0061.innodata.txt,1025,1949,8,29,Harlow Shapley,
HCOAnnouncement0024_0061_a.innodata.csv,1025,1949,8,29,Harlow Shapley,New Comet (Johnson 1949 d)
HCOAnnouncement0024_0062.innodata.xml,1026,1949,9,2,Harlow Shapley,
HCOAnnouncement0024_0062.innodata.jpg,1026,1949,9,2,Harlow Shapley,
HCOAnnouncement0024_0062.innodata.txt,1026,1949,9,2,Harlow Shapley,
HCOAnnouncement0024_0062_a.innodata.csv,1026,1949,9,2,Harlow Shapley,1949 OA (Wirtanen Object). Dr. Leland E
HCOAnnouncement0024_0062_b.innodata.csv,1026,1949,9,2,Harlow Shapley,1949 OA (Wirtanen Object). Dr. Leland E
HCOAnnouncement0024_0062_c.innodata.csv,1026,1949,9,2,Harlow Shapley,1949 OA (Wirtanen Object). Dr. Leland E
HCOAnnouncement0024_0063.innodata.xml,1027,1949,9,6,Harlow Shapley,
HCOAnnouncement0024_0063.innodata.jpg,1027,1949,9,6,Harlow Shapley,
HCOAnnouncement0024_0063.innodata.txt,1027,1949,9,6,Harlow Shapley,
HCOAnnouncement0024_0063_a.innodata.csv,1027,1949,9,6,Harlow Shapley,Comet 1949 d
HCOAnnouncement0024_0063_b.innodata.csv,1027,1949,9,6,Harlow Shapley,Nova Scuti 1949
HCOAnnouncement0024_0064.innodata.xml,1028,1949,9,19,Harlow Shapley,
HCOAnnouncement0024_0064.innodata.jpg,1028,1949,9,19,Harlow Shapley,
HCOAnnouncement0024_0064.innodata.txt,1028,1949,9,19,Harlow Shapley,
HCOAnnouncement0024_0064_a.innodata.csv,1028,1949,9,19,Harlow Shapley,Periodic Comet Johnson (1949d)
HCOAnnouncement0024_0064_b.innodata.csv,1028,1949,9,19,Harlow Shapley,Periodic Comet Johnson (1949d)
HCOAnnouncement0024_0064_c.innodata.csv,1028,1949,9,19,Harlow Shapley,Periodic Comet Johnson (1949d)
HCOAnnouncement0024_0065.innodata.xml,1029,1949,9,26,Harlow Shapley,
HCOAnnouncement0024_0065.innodata.jpg,1029,1949,9,26,Harlow Shapley,
HCOAnnouncement0024_0065.innodata.txt,1029,1949,9,26,Harlow Shapley,
HCOAnnouncement0024_0065_a.innodata.csv,1029,1949,9,26,Harlow Shapley,New Comet 1949e
HCOAnnouncement0024_0065_b.innodata.csv,1029,1949,9,26,Harlow Shapley,New Comet 1949e
HCOAnnouncement0024_0066.innodata.xml,1030,1949,9,26,Harlow Shapley,
HCOAnnouncement0024_0066.innodata.jpg,1030,1949,9,26,Harlow Shapley,
HCOAnnouncement0024_0066.innodata.txt,1030,1949,9,26,Harlow Shapley,
HCOAnnouncement0024_0066_a.innodata.csv,1030,1949,9,26,Harlow Shapley,Comet Johnson (1949a)
HCOAnnouncement0024_0067.innodata.xml,1031,1949,9,27,Harlow Shapley,
HCOAnnouncement0024_0067.innodata.jpg,1031,1949,9,27,Harlow Shapley,
HCOAnnouncement0024_0067.innodata.txt,1031,1949,9,27,Harlow Shapley,
HCOAnnouncement0024_0067_a.innodata.csv,1031,1949,9,27,Harlow Shapley,Periodic Comet Ashbrook-Jackson (1948i)
HCOAnnouncement0024_0067_b.innodata.csv,1031,1949,9,27,Harlow Shapley,Periodic Comet Ashbrook-Jackson (1948i)
HCOAnnouncement0024_0068.innodata.xml,1032,1949,9,27,Harlow Shapley,
HCOAnnouncement0024_0068.innodata.jpg,1032,1949,9,27,Harlow Shapley,
HCOAnnouncement0024_0068.innodata.txt,1032,1949,9,27,Harlow Shapley,
HCOAnnouncement0024_0068_a.innodata.csv,1032,1949,9,27,Harlow Shapley,Periodic Comet Ashbrook-Jackson (1948i)
HCOAnnouncement0024_0069.innodata.xml,1033,1949,9,28,Harlow Shapley,
HCOAnnouncement0024_0069.innodata.jpg,1033,1949,9,28,Harlow Shapley,
HCOAnnouncement0024_0069.innodata.txt,1033,1949,9,28,Harlow Shapley,
HCOAnnouncement0024_0069_a.innodata.csv,1033,1949,9,28,Harlow Shapley,Comet Pelageja-Shajn (1949e)
HCOAnnouncement0024_0069_b.innodata.csv,1033,1949,9,28,Harlow Shapley,Comet Pelageja-Shajn (1949e)
HCOAnnouncement0024_0070.innodata.xml,1034,1949,10,4,Harlow Shapley,
HCOAnnouncement0024_0070.innodata.jpg,1034,1949,10,4,Harlow Shapley,
HCOAnnouncement0024_0070.innodata.txt,1034,1949,10,4,Harlow Shapley,
HCOAnnouncement0024_0070_a.innodata.csv,1034,1949,10,4,Harlow Shapley,Comet Pelageja-Shajn (1949e)
HCOAnnouncement0024_0071.innodata.xml,1035,1949,10,6,Harlow Shapley,
HCOAnnouncement0024_0071.innodata.jpg,1035,1949,10,6,Harlow Shapley,
HCOAnnouncement0024_0071.innodata.txt,1035,1949,10,6,Harlow Shapley,
HCOAnnouncement0024_0071_a.innodata.csv,1035,1949,10,6,Harlow Shapley,
HCOAnnouncement0024_0071_b.innodata.csv,1035,1949,10,6,Harlow Shapley,
HCOAnnouncement0024_0072.innodata.xml,1036,1949,10,6,Harlow Shapley,
HCOAnnouncement0024_0072.innodata.jpg,1036,1949,10,6,Harlow Shapley,
HCOAnnouncement0024_0072.innodata.txt,1036,1949,10,6,Harlow Shapley,
HCOAnnouncement0024_0072_a.innodata.csv,1036,1949,10,6,Harlow Shapley,Periodic Comet 1949e
HCOAnnouncement0024_0073.innodata.xml,1037,1949,10,10,Harlow Shapley,
HCOAnnouncement0024_0073.innodata.jpg,1037,1949,10,10,Harlow Shapley,
HCOAnnouncement0024_0073.innodata.txt,1037,1949,10,10,Harlow Shapley,
HCOAnnouncement0024_0073_a.innodata.csv,1037,1949,10,10,Harlow Shapley,"Periodic Comet Neujmin 1 (1913 III, 1931 I, 1948f)"
HCOAnnouncement0024_0073_b.innodata.csv,1037,1949,10,10,Harlow Shapley,"Periodic Comet Neujmin 1 (1913 III, 1931 I, 1948f)"
HCOAnnouncement0024_0073_c.innodata.csv,1037,1949,10,10,Harlow Shapley,"Periodic Comet Neujmin 1 (1913 III, 1931 I, 1948f)"
HCOAnnouncement0024_0074.innodata.xml,1038,1949,10,10,Harlow Shapley,
HCOAnnouncement0024_0074.innodata.jpg,1038,1949,10,10,Harlow Shapley,
HCOAnnouncement0024_0074.innodata.txt,1038,1949,10,10,Harlow Shapley,
HCOAnnouncement0024_0074_a.innodata.csv,1038,1949,10,10,Harlow Shapley,Bright Comet (1948 1)
HCOAnnouncement0024_0075.innodata.xml,1039,1949,10,25,Harlow Shapley,
HCOAnnouncement0024_0075.innodata.jpg,1039,1949,10,25,Harlow Shapley,
HCOAnnouncement0024_0075.innodata.txt,1039,1949,10,25,Harlow Shapley,
HCOAnnouncement0024_0075_a.innodata.csv,1039,1949,10,25,Harlow Shapley,1949 O
HCOAnnouncement0024_0076.innodata.xml,1040,1949,10,25,Harlow Shapley,
HCOAnnouncement0024_0076.innodata.jpg,1040,1949,10,25,Harlow Shapley,
HCOAnnouncement0024_0076.innodata.txt,1040,1949,10,25,Harlow Shapley,
HCOAnnouncement0024_0076_a.innodata.csv,1040,1949,10,25,Harlow Shapley,Comet Bappu-Bok-Newkirk (1949c)
HCOAnnouncement0024_0077.innodata.xml,1041,1949,11,1,Harlow Shapley,
HCOAnnouncement0024_0077.innodata.jpg,1041,1949,11,1,Harlow Shapley,
HCOAnnouncement0024_0077.innodata.txt,1041,1949,11,1,Harlow Shapley,
HCOAnnouncement0024_0077_a.innodata.csv,1041,1949,11,1,Harlow Shapley,Comet Wirtanen (1948h)
HCOAnnouncement0024_0078.innodata.xml,1042,1949,11,2,Harlow Shapley,
HCOAnnouncement0024_0078.innodata.jpg,1042,1949,11,2,Harlow Shapley,
HCOAnnouncement0024_0078.innodata.txt,1042,1949,11,2,Harlow Shapley,
HCOAnnouncement0024_0078_a.innodata.csv,1042,1949,11,2,Harlow Shapley,New Trojan Group Asteroids
HCOAnnouncement0024_0079.innodata.xml,1043,1949,11,8,Harlow Shapley,
HCOAnnouncement0024_0079.innodata.jpg,1043,1949,11,8,Harlow Shapley,
HCOAnnouncement0024_0079.innodata.txt,1043,1949,11,8,Harlow Shapley,
HCOAnnouncement0024_0080.innodata.xml,1044,1949,11,15,Harlow Shapley,
HCOAnnouncement0024_0080.innodata.jpg,1044,1949,11,15,Harlow Shapley,
HCOAnnouncement0024_0080.innodata.txt,1044,1949,11,15,Harlow Shapley,
HCOAnnouncement0024_0081.innodata.xml,1045,1949,11,22,Harlow Shapley,
HCOAnnouncement0024_0081.innodata.jpg,1045,1949,11,22,Harlow Shapley,
HCOAnnouncement0024_0081.innodata.txt,1045,1949,11,22,Harlow Shapley,
HCOAnnouncement0024_0081_a.innodata.csv,1045,1949,11,22,Harlow Shapley,New Comet
HCOAnnouncement0024_0081_b.innodata.csv,1045,1949,11,22,Harlow Shapley,Periodic Comet Reinmuth (1949 f)
HCOAnnouncement0024_0082.innodata.xml,1046,1949,11,22,Harlow Shapley,
HCOAnnouncement0024_0082.innodata.jpg,1046,1949,11,22,Harlow Shapley,
HCOAnnouncement0024_0082.innodata.txt,1046,1949,11,22,Harlow Shapley,
HCOAnnouncement0024_0082_a.innodata.csv,1046,1949,11,22,Harlow Shapley,Early Spectra of 32 Cygni
HCOAnnouncement0024_0083.innodata.xml,1047,1949,12,9,Harlow Shapley,
HCOAnnouncement0024_0083.innodata.jpg,1047,1949,12,9,Harlow Shapley,
HCOAnnouncement0024_0083.innodata.txt,1047,1949,12,9,Harlow Shapley,
HCOAnnouncement0024_0083_a.innodata.csv,1047,1949,12,9,Harlow Shapley,Comet Pajdusakova-Mrkos (1948d)
HCOAnnouncement0024_0083_b.innodata.csv,1047,1949,12,9,Harlow Shapley,Periodic Comet Remmuth (19491)
HCOAnnouncement0024_0084.innodata.xml,1048,1949,12,15,Harlow Shapley,
HCOAnnouncement0024_0084.innodata.jpg,1048,1949,12,15,Harlow Shapley,
HCOAnnouncement0024_0084.innodata.txt,1048,1949,12,15,Harlow Shapley,
HCOAnnouncement0024_0084_a.innodata.csv,1048,1949,12,15,Harlow Shapley,continuation of the ephemeris in H.A.C. 1037
HCOAnnouncement0024_0085.innodata.xml,1049,1949,12,19,Harlow Shapley,
HCOAnnouncement0024_0085.innodata.jpg,1049,1949,12,19,Harlow Shapley,
HCOAnnouncement0024_0085.innodata.txt,1049,1949,12,19,Harlow Shapley,
HCOAnnouncement0024_0085_a.innodata.csv,1049,1949,12,19,Harlow Shapley,Object Baade (1949 MA)
HCOAnnouncement0024_0085_b.innodata.csv,1049,1949,12,19,Harlow Shapley,Object Baade (1949 MA)
HCOAnnouncement0024_0085_c.innodata.csv,1049,1949,12,19,Harlow Shapley,Object Baade (1949 MA)
HCOAnnouncement0024_0086.innodata.xml,1050,1949,12,22,Harlow Shapley,
HCOAnnouncement0024_0086.innodata.jpg,1050,1949,12,22,Harlow Shapley,
HCOAnnouncement0024_0086.innodata.txt,1050,1949,12,22,Harlow Shapley,
HCOAnnouncement0024_0086_a.innodata.csv,1050,1949,12,22,Harlow Shapley,Object Baade (1949 MA)
HCOAnnouncement0024_0087.innodata.xml,1051,1949,12,27,Harlow Shapley,
HCOAnnouncement0024_0087.innodata.jpg,1051,1949,12,27,Harlow Shapley,
HCOAnnouncement0024_0087.innodata.txt,1051,1949,12,27,Harlow Shapley,
HCOAnnouncement0024_0087_a.innodata.csv,1051,1949,12,27,Harlow Shapley,The Orbit of Eros
HCOAnnouncement0024_0087_b.innodata.csv,1051,1949,12,27,Harlow Shapley,The Orbit of Eros
HCOAnnouncement0024_0088.innodata.xml,1052,1949,12,28,Harlow Shapley,
HCOAnnouncement0024_0088.innodata.jpg,1052,1949,12,28,Harlow Shapley,
HCOAnnouncement0024_0088.innodata.txt,1052,1949,12,28,Harlow Shapley,
HCOAnnouncement0024_0088_a.innodata.csv,1052,1949,12,28,Harlow Shapley,Periodic Comet Wilson-Harrington (1949g)
HCOAnnouncement0024_0088_b.innodata.csv,1052,1949,12,28,Harlow Shapley,Periodic Comet Wilson-Harrington (1949g)
HCOAnnouncement0024_0088_c.innodata.csv,1052,1949,12,28,Harlow Shapley,Periodic Comet Wilson-Harrington (1949g)
HCOAnnouncement0024_0089.innodata.xml,1053,1949,12,28,Harlow Shapley,
HCOAnnouncement0024_0089.innodata.jpg,1053,1949,12,28,Harlow Shapley,
HCOAnnouncement0024_0089.innodata.txt,1053,1949,12,28,Harlow Shapley,
HCOAnnouncement0024_0089_a.innodata.csv,1053,1949,12,28,Harlow Shapley,Periodic Comet Wilson-Harrington (1949g)
HCOAnnouncement0024_0089_b.innodata.csv,1053,1949,12,28,Harlow Shapley,Periodic Comet
HCOAnnouncement0025_0001.innodata.xml,1054,1950,1,9,Harlow Shapley,
HCOAnnouncement0025_0001.innodata.jpg,1054,1950,1,9,Harlow Shapley,
HCOAnnouncement0025_0001.innodata.txt,1054,1950,1,9,Harlow Shapley,
HCOAnnouncement0025_0001_a.innodata.csv,1054,1950,1,9,Harlow Shapley,Comet d’Arrest
HCOAnnouncement0025_0001_b.innodata.csv,1054,1950,1,9,Harlow Shapley,Comet d’Arrest
HCOAnnouncement0025_0002.innodata.xml,1055,1950,1,10,Harlow Shapley,
HCOAnnouncement0025_0002.innodata.jpg,1055,1950,1,10,Harlow Shapley,
HCOAnnouncement0025_0002.innodata.txt,1055,1950,1,10,Harlow Shapley,
HCOAnnouncement0025_0002_a.innodata.csv,1055,1950,1,10,Harlow Shapley,"Periodic Comet Neujmin 1 (1913 III, 1931"
HCOAnnouncement0025_0002_b.innodata.csv,1055,1950,1,10,Harlow Shapley,"Periodic Comet Neujmin 1 (1913 III, 1931"
HCOAnnouncement0025_0002_c.innodata.csv,1055,1950,1,10,Harlow Shapley,Comet Pajdusakova-Mrkos (1948d)
HCOAnnouncement0025_0003.innodata.xml,1056,1950,1,12,Harlow Shapley,
HCOAnnouncement0025_0003.innodata.jpg,1056,1950,1,12,Harlow Shapley,
HCOAnnouncement0025_0003.innodata.txt,1056,1950,1,12,Harlow Shapley,
HCOAnnouncement0025_0003_a.innodata.csv,1056,1950,1,12,Harlow Shapley,Comet Wirtanen (1948h)
HCOAnnouncement0025_0003_b.innodata.csv,1056,1950,1,12,Harlow Shapley,Comet Bappu-Bok-Newkirk (1949c)
HCOAnnouncement0025_0004.innodata.xml,1057,1950,1,12,Harlow Shapley,
HCOAnnouncement0025_0004.innodata.jpg,1057,1950,1,12,Harlow Shapley,
HCOAnnouncement0025_0004.innodata.txt,1057,1950,1,12,Harlow Shapley,
HCOAnnouncement0025_0004_a.innodata.csv,1057,1950,1,12,Harlow Shapley,"Periodic Comet Reinmuth 1 (1928 I, 1949f)"
HCOAnnouncement0025_0004_b.innodata.csv,1057,1950,1,12,Harlow Shapley,"Periodic Comet Reinmuth 1 (1928 I, 1949f)"
HCOAnnouncement0025_0004_c.innodata.csv,1057,1950,1,12,Harlow Shapley,Comet Johnson (1948j)
HCOAnnouncement0025_0005.innodata.xml,1058,1950,1,12,Harlow Shapley,
HCOAnnouncement0025_0005.innodata.jpg,1058,1950,1,12,Harlow Shapley,
HCOAnnouncement0025_0005.innodata.txt,1058,1950,1,12,Harlow Shapley,
HCOAnnouncement0025_0005_a.innodata.csv,1058,1950,1,12,Harlow Shapley,PERIODIC COMET SCHWASSMANN-WACHMANN
HCOAnnouncement0025_0006.innodata.xml,1059,1950,1,25,Harlow Shapley,
HCOAnnouncement0025_0006.innodata.jpg,1059,1950,1,25,Harlow Shapley,
HCOAnnouncement0025_0006.innodata.txt,1059,1950,1,25,Harlow Shapley,
HCOAnnouncement0025_0006_a.innodata.csv,1059,1950,1,25,Harlow Shapley,Nova in Lacerta
HCOAnnouncement0025_0007.innodata.xml,,,,,,
HCOAnnouncement0025_0007.innodata.jpg,,,,,,
HCOAnnouncement0025_0007.innodata.txt,,,,,,
HCOAnnouncement0025_0008.innodata.xml,1060,1950,1,27,Harlow Shapley,
HCOAnnouncement0025_0008.innodata.jpg,1060,1950,1,27,Harlow Shapley,
HCOAnnouncement0025_0008.innodata.txt,1060,1950,1,27,Harlow Shapley,
HCOAnnouncement0025_0008_a.innodata.csv,1060,1950,1,27,Harlow Shapley,Bertaud’s Nova
HCOAnnouncement0025_0009.innodata.xml,1061,1950,1,30,Harlow Shapley,
HCOAnnouncement0025_0009.innodata.jpg,1061,1950,1,30,Harlow Shapley,
HCOAnnouncement0025_0009.innodata.txt,1061,1950,1,30,Harlow Shapley,
HCOAnnouncement0025_0009_a.innodata.csv,1061,1950,1,30,Harlow Shapley,Bertaud’s Nova
HCOAnnouncement0025_0010.innodata.xml,1062,1950,1,30,Harlow Shapley,
HCOAnnouncement0025_0010.innodata.jpg,1062,1950,1,30,Harlow Shapley,
HCOAnnouncement0025_0010.innodata.txt,1062,1950,1,30,Harlow Shapley,
HCOAnnouncement0025_0011.innodata.xml,1063,1950,2,14,Harlow Shapley,
HCOAnnouncement0025_0011.innodata.jpg,1063,1950,2,14,Harlow Shapley,
HCOAnnouncement0025_0011.innodata.txt,1063,1950,2,14,Harlow Shapley,
HCOAnnouncement0025_0011_a.innodata.csv,1063,1950,2,14,Harlow Shapley,Comet Johnson (1949a)
HCOAnnouncement0025_0011_b.innodata.csv,1063,1950,2,14,Harlow Shapley,Comet Johnson (1949a)
HCOAnnouncement0025_0012.innodata.xml,1064,1950,2,24,Harlow Shapley,
HCOAnnouncement0025_0012.innodata.jpg,1064,1950,2,24,Harlow Shapley,
HCOAnnouncement0025_0012.innodata.txt,1064,1950,2,24,Harlow Shapley,
HCOAnnouncement0025_0012_a.innodata.csv,1064,1950,2,24,Harlow Shapley,Nova Lacertae 1950
HCOAnnouncement0025_0013.innodata.xml,1065,1950,2,27,Harlow Shapley,
HCOAnnouncement0025_0013.innodata.jpg,1065,1950,2,27,Harlow Shapley,
HCOAnnouncement0025_0013.innodata.txt,1065,1950,2,27,Harlow Shapley,
HCOAnnouncement0025_0013_a.innodata.csv,1065,1950,2,27,Harlow Shapley,NEW OBJECT
HCOAnnouncement0025_0014.innodata.xml,1066,1950,3,6,Harlow Shapley,
HCOAnnouncement0025_0014.innodata.jpg,1066,1950,3,6,Harlow Shapley,
HCOAnnouncement0025_0014.innodata.txt,1066,1950,3,6,Harlow Shapley,
HCOAnnouncement0025_0014_a.innodata.csv,1066,1950,3,6,Harlow Shapley,Wirtanen’s New Object
HCOAnnouncement0025_0014_b.innodata.csv,1066,1950,3,6,Harlow Shapley,Wirtanen’s New Object
HCOAnnouncement0025_0015.innodata.xml,1067,1950,3,17,Harlow Shapley,
HCOAnnouncement0025_0015.innodata.jpg,1067,1950,3,17,Harlow Shapley,
HCOAnnouncement0025_0015.innodata.txt,1067,1950,3,17,Harlow Shapley,
HCOAnnouncement0025_0015_a.innodata.csv,1067,1950,3,17,Harlow Shapley,Comet d’Arrest
HCOAnnouncement0025_0016.innodata.xml,1068,1950,3,23,Harlow Shapley,
HCOAnnouncement0025_0016.innodata.jpg,1068,1950,3,23,Harlow Shapley,
HCOAnnouncement0025_0016.innodata.txt,1068,1950,3,23,Harlow Shapley,
HCOAnnouncement0025_0016_a.innodata.csv,1068,1950,3,23,Harlow Shapley,1948 WE
HCOAnnouncement0025_0016_b.innodata.csv,1068,1950,3,23,Harlow Shapley,1948 WE
HCOAnnouncement0025_0016_c.innodata.csv,1068,1950,3,23,Harlow Shapley,1948 WE
HCOAnnouncement0025_0017.innodata.xml,1069,1960,3,27,Harlow Shapley,
HCOAnnouncement0025_0017.innodata.jpg,1069,1960,3,27,Harlow Shapley,
HCOAnnouncement0025_0017.innodata.txt,1069,1960,3,27,Harlow Shapley,
HCOAnnouncement0025_0017_a.innodata.csv,1069,1960,3,27,Harlow Shapley,1950 D
HCOAnnouncement0025_0017_b.innodata.csv,1069,1960,3,27,Harlow Shapley,1950 D
HCOAnnouncement0025_0018.innodata.xml,1070,1950,3,27,Harlow Shapley,
HCOAnnouncement0025_0018.innodata.jpg,1070,1950,3,27,Harlow Shapley,
HCOAnnouncement0025_0018.innodata.txt,1070,1950,3,27,Harlow Shapley,
HCOAnnouncement0025_0018_a.innodata.csv,1070,1950,3,27,Harlow Shapley,1950 D
HCOAnnouncement0025_0019.innodata.xml,1071,1950,4,13,Harlow Shapley,
HCOAnnouncement0025_0019.innodata.jpg,1071,1950,4,13,Harlow Shapley,
HCOAnnouncement0025_0019.innodata.txt,1071,1950,4,13,Harlow Shapley,
HCOAnnouncement0025_0019_a.innodata.csv,1071,1950,4,13,Harlow Shapley,Comet Bappu-Bok-Newkirk (1949c)
HCOAnnouncement0025_0019_b.innodata.csv,1071,1950,4,13,Harlow Shapley,Comet Wirtanen (1948h)
HCOAnnouncement0025_0019_c.innodata.csv,1071,1950,4,13,Harlow Shapley,Comet Wirtanen (1948h)
HCOAnnouncement0025_0020.innodata.xml,1072,1950,4,13,Harlow Shapley,
HCOAnnouncement0025_0020.innodata.jpg,1072,1950,4,13,Harlow Shapley,
HCOAnnouncement0025_0020.innodata.txt,1072,1950,4,13,Harlow Shapley,
HCOAnnouncement0025_0020_a.innodata.csv,1072,1950,4,13,Harlow Shapley,Periodic Comet
HCOAnnouncement0025_0020_b.innodata.csv,1072,1950,4,13,Harlow Shapley,Comet Wirtanen (1948k)
HCOAnnouncement0025_0021.innodata.xml,1073,1950,4,18,Harlow Shapley,
HCOAnnouncement0025_0021.innodata.jpg,1073,1950,4,18,Harlow Shapley,
HCOAnnouncement0025_0021.innodata.txt,1073,1950,4,18,Harlow Shapley,
HCOAnnouncement0025_0021_a.innodata.csv,1073,1950,4,18,Harlow Shapley,Comet d’Arrest
HCOAnnouncement0025_0022.innodata.xml,1074,1950,4,20,Harlow Shapley,
HCOAnnouncement0025_0022.innodata.jpg,1074,1950,4,20,Harlow Shapley,
HCOAnnouncement0025_0022.innodata.txt,1074,1950,4,20,Harlow Shapley,
HCOAnnouncement0025_0022_a.innodata.csv,1074,1950,4,20,Harlow Shapley,Nova in Messier 83
HCOAnnouncement0025_0023.innodata.xml,1075,1950,5,25,Harlow Shapley,
HCOAnnouncement0025_0023.innodata.jpg,1075,1950,5,25,Harlow Shapley,
HCOAnnouncement0025_0023.innodata.txt,1075,1950,5,25,Harlow Shapley,
HCOAnnouncement0025_0023_a.innodata.csv,1075,1950,5,25,Harlow Shapley,CM Aquilae
HCOAnnouncement0025_0024.innodata.xml,1076,1950,5,26,Harlow Shapley,
HCOAnnouncement0025_0024.innodata.jpg,1076,1950,5,26,Harlow Shapley,
HCOAnnouncement0025_0024.innodata.txt,1076,1950,5,26,Harlow Shapley,
HCOAnnouncement0025_0024_a.innodata.csv,1076,1950,5,26,Harlow Shapley,NEW OBJECT
HCOAnnouncement0025_0024_b.innodata.csv,1076,1950,5,26,Harlow Shapley,NEW OBJECT
HCOAnnouncement0025_0024_c.innodata.csv,1076,1950,5,26,Harlow Shapley,New Comet
HCOAnnouncement0025_0025.innodata.xml,1077,1950,6,5,Harlow Shapley,
